id_area,area_name,lat_deg,lat_min,lat_dir,lon_deg,lon_min,lon_dir,lat_dd,lon_dd,
33,200-fm (366-m) Contour - Coastwide,47,42.24,N,125,05.15,W,47.7040,-125.0858,
34,200-fm (366-m) Contour - Coastwide,47,38.54,N,125,06.76,W,47.6423,-125.1127,
35,200-fm (366-m) Contour - Coastwide,47,35.03,N,125,04.28,W,47.5838,-125.0713,
36,200-fm (366-m) Contour - Coastwide,47,28.82,N,124,56.24,W,47.4803,-124.9373,
37,200-fm (366-m) Contour - Coastwide,47,29.15,N,124,54.10,W,47.4858,-124.9017,
38,200-fm (366-m) Contour - Coastwide,47,28.43,N,124,51.58,W,47.4738,-124.8597,
39,200-fm (366-m) Contour - Coastwide,47,24.13,N,124,47.50,W,47.4022,-124.7917,
40,200-fm (366-m) Contour - Coastwide,47,18.31,N,124,46.17,W,47.3052,-124.7695,
41,200-fm (366-m) Contour - Coastwide,47,19.57,N,124,51.00,W,47.3262,-124.8500,
42,200-fm (366-m) Contour - Coastwide,47,18.12,N,124,53.66,W,47.3020,-124.8943,
43,200-fm (366-m) Contour - Coastwide,47,17.60,N,124,52.94,W,47.2933,-124.8823,
44,200-fm (366-m) Contour - Coastwide,47,17.71,N,124,51.63,W,47.2952,-124.8605,
45,200-fm (366-m) Contour - Coastwide,47,16.90,N,124,51.23,W,47.2817,-124.8538,
46,200-fm (366-m) Contour - Coastwide,47,16.10,N,124,53.67,W,47.2683,-124.8945,
47,200-fm (366-m) Contour - Coastwide,47,14.24,N,124,53.02,W,47.2373,-124.8837,
48,200-fm (366-m) Contour - Coastwide,47,12.16,N,124,56.77,W,47.2027,-124.9462,
49,200-fm (366-m) Contour - Coastwide,47,13.35,N,124,58.70,W,47.2225,-124.9783,
50,200-fm (366-m) Contour - Coastwide,47,09.53,N,124,58.32,W,47.1588,-124.9720,
51,200-fm (366-m) Contour - Coastwide,47,09.54,N,124,59.50,W,47.1590,-124.9917,
52,200-fm (366-m) Contour - Coastwide,47,05.87,N,124,59.30,W,47.0978,-124.9883,
53,200-fm (366-m) Contour - Coastwide,47,03.65,N,124,56.26,W,47.0608,-124.9377,
54,200-fm (366-m) Contour - Coastwide,47,00.87,N,124,59.52,W,47.0145,-124.9920,
55,200-fm (366-m) Contour - Coastwide,46,56.80,N,125,00.00,W,46.9467,-125.0000,
56,200-fm (366-m) Contour - Coastwide,46,51.55,N,125,00.00,W,46.8592,-125.0000,
57,200-fm (366-m) Contour - Coastwide,46,50.07,N,124,53.90,W,46.8345,-124.8983,
58,200-fm (366-m) Contour - Coastwide,46,44.88,N,124,51.97,W,46.7480,-124.8662,
59,200-fm (366-m) Contour - Coastwide,46,38.17,N,124,42.66,W,46.6362,-124.7110,
60,200-fm (366-m) Contour - Coastwide,46,33.45,N,124,36.11,W,46.5575,-124.6018,
61,200-fm (366-m) Contour - Coastwide,46,33.20,N,124,30.64,W,46.5533,-124.5107,
62,200-fm (366-m) Contour - Coastwide,46,27.85,N,124,31.95,W,46.4642,-124.5325,
63,200-fm (366-m) Contour - Coastwide,46,18.27,N,124,39.28,W,46.3045,-124.6547,
64,200-fm (366-m) Contour - Coastwide,46,16.00,N,124,24.88,W,46.2667,-124.4147,
65,200-fm (366-m) Contour - Coastwide,46,14.22,N,124,26.29,W,46.2370,-124.4382,
66,200-fm (366-m) Contour - Coastwide,46,11.53,N,124,39.58,W,46.1922,-124.6597,
67,200-fm (366-m) Contour - Coastwide,46,08.77,N,124,41.71,W,46.1462,-124.6952,
68,200-fm (366-m) Contour - Coastwide,46,05.86,N,124,42.26,W,46.0977,-124.7043,
69,200-fm (366-m) Contour - Coastwide,46,03.85,N,124,48.20,W,46.0642,-124.8033,
70,200-fm (366-m) Contour - Coastwide,46,02.33,N,124,48.51,W,46.0388,-124.8085,
71,200-fm (366-m) Contour - Coastwide,45,58.99,N,124,44.42,W,45.9832,-124.7403,
72,200-fm (366-m) Contour - Coastwide,45,46.90,N,124,43.50,W,45.7817,-124.7250,
73,200-fm (366-m) Contour - Coastwide,45,46.00,N,124,44.27,W,45.7667,-124.7378,
74,200-fm (366-m) Contour - Coastwide,45,44.98,N,124,44.93,W,45.7497,-124.7488,
75,200-fm (366-m) Contour - Coastwide,45,43.46,N,124,44.93,W,45.7243,-124.7488,
76,200-fm (366-m) Contour - Coastwide,45,34.88,N,124,32.59,W,45.5813,-124.5432,
77,200-fm (366-m) Contour - Coastwide,45,20.25,N,124,25.47,W,45.3375,-124.4245,
78,200-fm (366-m) Contour - Coastwide,45,13.06,N,124,22.25,W,45.2177,-124.3708,
79,200-fm (366-m) Contour - Coastwide,45,03.83,N,124,27.13,W,45.0638,-124.4522,
80,200-fm (366-m) Contour - Coastwide,45,00.17,N,124,29.29,W,45.0028,-124.4882,
81,200-fm (366-m) Contour - Coastwide,44,55.60,N,124,32.36,W,44.9267,-124.5393,
82,200-fm (366-m) Contour - Coastwide,44,48.25,N,124,40.61,W,44.8042,-124.6768,
83,200-fm (366-m) Contour - Coastwide,44,42.24,N,124,48.05,W,44.7040,-124.8008,
84,200-fm (366-m) Contour - Coastwide,44,41.35,N,124,48.03,W,44.6892,-124.8005,
85,200-fm (366-m) Contour - Coastwide,44,40.27,N,124,49.11,W,44.6712,-124.8185,
86,200-fm (366-m) Contour - Coastwide,44,38.52,N,124,49.11,W,44.6420,-124.8185,
87,200-fm (366-m) Contour - Coastwide,44,21.73,N,124,49.82,W,44.3622,-124.8303,
88,200-fm (366-m) Contour - Coastwide,44,17.57,N,124,55.04,W,44.2928,-124.9173,
89,200-fm (366-m) Contour - Coastwide,44,13.19,N,124,58.66,W,44.2198,-124.9777,
90,200-fm (366-m) Contour - Coastwide,44,08.30,N,124,58.50,W,44.1383,-124.9750,
91,200-fm (366-m) Contour - Coastwide,43,57.89,N,124,58.13,W,43.9648,-124.9688,
92,200-fm (366-m) Contour - Coastwide,43,50.59,N,124,52.80,W,43.8432,-124.8800,
93,200-fm (366-m) Contour - Coastwide,43,50.10,N,124,40.27,W,43.8350,-124.6712,
94,200-fm (366-m) Contour - Coastwide,43,39.05,N,124,38.56,W,43.6508,-124.6427,
95,200-fm (366-m) Contour - Coastwide,43,28.85,N,124,40.00,W,43.4808,-124.6667,
96,200-fm (366-m) Contour - Coastwide,43,20.83,N,124,42.84,W,43.3472,-124.7140,
97,200-fm (366-m) Contour - Coastwide,43,20.22,N,124,43.05,W,43.3370,-124.7175,
98,200-fm (366-m) Contour - Coastwide,43,13.29,N,124,47.00,W,43.2215,-124.7833,
99,200-fm (366-m) Contour - Coastwide,43,13.15,N,124,52.61,W,43.2192,-124.8768,
100,200-fm (366-m) Contour - Coastwide,43,04.60,N,124,53.01,W,43.0767,-124.8835,
101,200-fm (366-m) Contour - Coastwide,42,57.56,N,124,54.10,W,42.9593,-124.9017,
102,200-fm (366-m) Contour - Coastwide,42,53.82,N,124,55.76,W,42.8970,-124.9293,
103,200-fm (366-m) Contour - Coastwide,42,53.41,N,124,54.35,W,42.8902,-124.9058,
104,200-fm (366-m) Contour - Coastwide,42,49.52,N,124,53.16,W,42.8253,-124.8860,
105,200-fm (366-m) Contour - Coastwide,42,47.47,N,124,50.24,W,42.7912,-124.8373,
106,200-fm (366-m) Contour - Coastwide,42,47.57,N,124,48.13,W,42.7928,-124.8022,
107,200-fm (366-m) Contour - Coastwide,42,46.19,N,124,44.52,W,42.7698,-124.7420,
108,200-fm (366-m) Contour - Coastwide,42,41.75,N,124,44.69,W,42.6958,-124.7448,
109,200-fm (366-m) Contour - Coastwide,42,40.50,N,124,44.02,W,42.6750,-124.7337,
110,200-fm (366-m) Contour - Coastwide,42,38.81,N,124,43.09,W,42.6468,-124.7182,
111,200-fm (366-m) Contour - Coastwide,42,31.82,N,124,46.24,W,42.5303,-124.7707,
112,200-fm (366-m) Contour - Coastwide,42,31.96,N,124,44.32,W,42.5327,-124.7387,
113,200-fm (366-m) Contour - Coastwide,42,30.95,N,124,44.50,W,42.5158,-124.7417,
114,200-fm (366-m) Contour - Coastwide,42,28.39,N,124,49.56,W,42.4732,-124.8260,
115,200-fm (366-m) Contour - Coastwide,42,23.34,N,124,44.91,W,42.3890,-124.7485,
116,200-fm (366-m) Contour - Coastwide,42,19.72,N,124,41.60,W,42.3287,-124.6933,
117,200-fm (366-m) Contour - Coastwide,42,15.12,N,124,38.34,W,42.2520,-124.6390,
118,200-fm (366-m) Contour - Coastwide,42,13.67,N,124,38.22,W,42.2278,-124.6370,
119,200-fm (366-m) Contour - Coastwide,42,12.35,N,124,38.09,W,42.2058,-124.6348,
120,200-fm (366-m) Contour - Coastwide,42,04.35,N,124,37.23,W,42.0725,-124.6205,
121,200-fm (366-m) Contour - Coastwide,42,00.00,N,124,36.80,W,42.0000,-124.6133,
122,200-fm (366-m) Contour - Coastwide,41,47.84,N,124,30.48,W,41.7973,-124.5080,
123,200-fm (366-m) Contour - Coastwide,41,43.33,N,124,29.96,W,41.7222,-124.4993,
124,200-fm (366-m) Contour - Coastwide,41,23.46,N,124,30.36,W,41.3910,-124.5060,
125,200-fm (366-m) Contour - Coastwide,41,21.29,N,124,29.43,W,41.3548,-124.4905,
126,200-fm (366-m) Contour - Coastwide,41,13.52,N,124,24.48,W,41.2253,-124.4080,
127,200-fm (366-m) Contour - Coastwide,41,06.71,N,124,23.37,W,41.1118,-124.3895,
128,200-fm (366-m) Contour - Coastwide,40,54.66,N,124,28.20,W,40.9110,-124.4700,
129,200-fm (366-m) Contour - Coastwide,40,51.52,N,124,27.47,W,40.8587,-124.4578,
130,200-fm (366-m) Contour - Coastwide,40,40.62,N,124,32.75,W,40.6770,-124.5458,
131,200-fm (366-m) Contour - Coastwide,40,36.08,N,124,40.18,W,40.6013,-124.6697,
132,200-fm (366-m) Contour - Coastwide,40,32.90,N,124,41.90,W,40.5483,-124.6983,
133,200-fm (366-m) Contour - Coastwide,40,31.30,N,124,41.00,W,40.5217,-124.6833,
134,200-fm (366-m) Contour - Coastwide,40,30.16,N,124,37.91,W,40.5027,-124.6318,
135,200-fm (366-m) Contour - Coastwide,40,27.29,N,124,37.34,W,40.4548,-124.6223,
136,200-fm (366-m) Contour - Coastwide,40,24.98,N,124,36.44,W,40.4163,-124.6073,
137,200-fm (366-m) Contour - Coastwide,40,22.34,N,124,31.22,W,40.3723,-124.5203,
138,200-fm (366-m) Contour - Coastwide,40,16.94,N,124,32.00,W,40.2823,-124.5333,
139,200-fm (366-m) Contour - Coastwide,40,17.58,N,124,45.30,W,40.2930,-124.7550,
140,200-fm (366-m) Contour - Coastwide,40,14.40,N,124,35.82,W,40.2400,-124.5970,
141,200-fm (366-m) Contour - Coastwide,40,13.24,N,124,32.43,W,40.2207,-124.5405,
142,200-fm (366-m) Contour - Coastwide,40,10.00,N,124,24.64,W,40.1667,-124.4107,
143,200-fm (366-m) Contour - Coastwide,40,06.43,N,124,19.26,W,40.1072,-124.3210,
144,200-fm (366-m) Contour - Coastwide,40,07.06,N,124,17.82,W,40.1177,-124.2970,
145,200-fm (366-m) Contour - Coastwide,40,04.70,N,124,18.17,W,40.0783,-124.3028,
146,200-fm (366-m) Contour - Coastwide,40,02.34,N,124,16.64,W,40.0390,-124.2773,
147,200-fm (366-m) Contour - Coastwide,40,01.52,N,124,09.89,W,40.0253,-124.1648,
148,200-fm (366-m) Contour - Coastwide,39,58.27,N,124,13.58,W,39.9712,-124.2263,
149,200-fm (366-m) Contour - Coastwide,39,56.59,N,124,12.09,W,39.9432,-124.2015,
150,200-fm (366-m) Contour - Coastwide,39,55.19,N,124,08.03,W,39.9198,-124.1338,
151,200-fm (366-m) Contour - Coastwide,39,52.54,N,124,09.47,W,39.8757,-124.1578,
152,200-fm (366-m) Contour - Coastwide,39,42.67,N,124,02.59,W,39.7112,-124.0432,
153,200-fm (366-m) Contour - Coastwide,39,35.95,N,123,59.56,W,39.5992,-123.9927,
154,200-fm (366-m) Contour - Coastwide,39,34.61,N,123,59.66,W,39.5768,-123.9943,
155,200-fm (366-m) Contour - Coastwide,39,33.77,N,123,56.89,W,39.5628,-123.9482,
156,200-fm (366-m) Contour - Coastwide,39,33.01,N,123,57.14,W,39.5502,-123.9523,
157,200-fm (366-m) Contour - Coastwide,39,32.20,N,123,59.20,W,39.5367,-123.9867,
158,200-fm (366-m) Contour - Coastwide,39,07.84,N,123,59.14,W,39.1307,-123.9857,
159,200-fm (366-m) Contour - Coastwide,39,01.11,N,123,57.97,W,39.0185,-123.9662,
160,200-fm (366-m) Contour - Coastwide,39,00.51,N,123,56.96,W,39.0085,-123.9493,
161,200-fm (366-m) Contour - Coastwide,38,57.50,N,123,57.57,W,38.9583,-123.9595,
162,200-fm (366-m) Contour - Coastwide,38,56.57,N,123,57.80,W,38.9428,-123.9633,
163,200-fm (366-m) Contour - Coastwide,38,56.39,N,123,59.48,W,38.9398,-123.9913,
164,200-fm (366-m) Contour - Coastwide,38,50.22,N,123,55.55,W,38.8370,-123.9258,
165,200-fm (366-m) Contour - Coastwide,38,46.76,N,123,51.56,W,38.7793,-123.8593,
166,200-fm (366-m) Contour - Coastwide,38,45.27,N,123,51.63,W,38.7545,-123.8605,
167,200-fm (366-m) Contour - Coastwide,38,42.76,N,123,49.83,W,38.7127,-123.8305,
168,200-fm (366-m) Contour - Coastwide,38,41.53,N,123,47.83,W,38.6922,-123.7972,
169,200-fm (366-m) Contour - Coastwide,38,40.97,N,123,48.14,W,38.6828,-123.8023,
170,200-fm (366-m) Contour - Coastwide,38,38.02,N,123,45.85,W,38.6337,-123.7642,
171,200-fm (366-m) Contour - Coastwide,38,37.19,N,123,44.08,W,38.6198,-123.7347,
172,200-fm (366-m) Contour - Coastwide,38,33.43,N,123,41.82,W,38.5572,-123.6970,
173,200-fm (366-m) Contour - Coastwide,38,29.44,N,123,38.49,W,38.4907,-123.6415,
174,200-fm (366-m) Contour - Coastwide,38,28.08,N,123,38.33,W,38.4680,-123.6388,
175,200-fm (366-m) Contour - Coastwide,38,23.68,N,123,35.47,W,38.3947,-123.5912,
176,200-fm (366-m) Contour - Coastwide,38,19.63,N,123,34.05,W,38.3272,-123.5675,
177,200-fm (366-m) Contour - Coastwide,38,16.23,N,123,31.90,W,38.2705,-123.5317,
178,200-fm (366-m) Contour - Coastwide,38,14.79,N,123,29.98,W,38.2465,-123.4997,
179,200-fm (366-m) Contour - Coastwide,38,14.12,N,123,26.36,W,38.2353,-123.4393,
180,200-fm (366-m) Contour - Coastwide,38,10.85,N,123,25.84,W,38.1808,-123.4307,
181,200-fm (366-m) Contour - Coastwide,38,13.15,N,123,28.25,W,38.2192,-123.4708,
182,200-fm (366-m) Contour - Coastwide,38,12.28,N,123,29.88,W,38.2047,-123.4980,
183,200-fm (366-m) Contour - Coastwide,38,10.19,N,123,29.11,W,38.1698,-123.4852,
184,200-fm (366-m) Contour - Coastwide,38,07.94,N,123,28.52,W,38.1323,-123.4753,
185,200-fm (366-m) Contour - Coastwide,38,06.51,N,123,30.96,W,38.1085,-123.5160,
186,200-fm (366-m) Contour - Coastwide,38,04.21,N,123,32.03,W,38.0702,-123.5338,
187,200-fm (366-m) Contour - Coastwide,38,02.07,N,123,31.37,W,38.0345,-123.5228,
188,200-fm (366-m) Contour - Coastwide,38,00.00,N,123,29.62,W,38.0000,-123.4937,
189,200-fm (366-m) Contour - Coastwide,37,58.13,N,123,27.28,W,37.9688,-123.4547,
190,200-fm (366-m) Contour - Coastwide,37,55.01,N,123,27.53,W,37.9168,-123.4588,
191,200-fm (366-m) Contour - Coastwide,37,51.40,N,123,25.25,W,37.8567,-123.4208,
192,200-fm (366-m) Contour - Coastwide,37,43.97,N,123,11.56,W,37.7328,-123.1927,
193,200-fm (366-m) Contour - Coastwide,37,35.67,N,123,02.32,W,37.5945,-123.0387,
194,200-fm (366-m) Contour - Coastwide,37,13.65,N,122,54.25,W,37.2275,-122.9042,
195,200-fm (366-m) Contour - Coastwide,37,11.00,N,122,50.97,W,37.1833,-122.8495,
196,200-fm (366-m) Contour - Coastwide,37,07.00,N,122,45.90,W,37.1167,-122.7650,
197,200-fm (366-m) Contour - Coastwide,37,00.66,N,122,37.91,W,37.0110,-122.6318,
198,200-fm (366-m) Contour - Coastwide,36,57.40,N,122,28.32,W,36.9567,-122.4720,
199,200-fm (366-m) Contour - Coastwide,36,59.25,N,122,25.61,W,36.9875,-122.4268,
200,200-fm (366-m) Contour - Coastwide,36,56.88,N,122,25.49,W,36.9480,-122.4248,
201,200-fm (366-m) Contour - Coastwide,36,57.40,N,122,22.69,W,36.9567,-122.3782,
202,200-fm (366-m) Contour - Coastwide,36,55.43,N,122,22.49,W,36.9238,-122.3748,
203,200-fm (366-m) Contour - Coastwide,36,52.29,N,122,13.25,W,36.8715,-122.2208,
204,200-fm (366-m) Contour - Coastwide,36,47.12,N,122,07.62,W,36.7853,-122.1270,
205,200-fm (366-m) Contour - Coastwide,36,47.10,N,122,02.17,W,36.7850,-122.0362,
206,200-fm (366-m) Contour - Coastwide,36,43.76,N,121,59.17,W,36.7293,-121.9862,
207,200-fm (366-m) Contour - Coastwide,36,38.85,N,122,02.26,W,36.6475,-122.0377,
208,200-fm (366-m) Contour - Coastwide,36,23.41,N,122,00.17,W,36.3902,-122.0028,
209,200-fm (366-m) Contour - Coastwide,36,19.68,N,122,06.99,W,36.3280,-122.1165,
210,200-fm (366-m) Contour - Coastwide,36,14.75,N,122,01.57,W,36.2458,-122.0262,
211,200-fm (366-m) Contour - Coastwide,36,09.74,N,121,45.06,W,36.1623,-121.7510,
212,200-fm (366-m) Contour - Coastwide,36,06.75,N,121,40.79,W,36.1125,-121.6798,
213,200-fm (366-m) Contour - Coastwide,36,00.00,N,121,35.98,W,36.0000,-121.5997,
214,200-fm (366-m) Contour - Coastwide,35,58.18,N,121,34.69,W,35.9697,-121.5782,
215,200-fm (366-m) Contour - Coastwide,35,52.31,N,121,32.51,W,35.8718,-121.5418,
216,200-fm (366-m) Contour - Coastwide,35,51.21,N,121,30.97,W,35.8535,-121.5162,
217,200-fm (366-m) Contour - Coastwide,35,46.32,N,121,30.36,W,35.7720,-121.5060,
218,200-fm (366-m) Contour - Coastwide,35,33.74,N,121,20.16,W,35.5623,-121.3360,
219,200-fm (366-m) Contour - Coastwide,35,31.37,N,121,15.29,W,35.5228,-121.2548,
220,200-fm (366-m) Contour - Coastwide,35,23.32,N,121,11.50,W,35.3887,-121.1917,
221,200-fm (366-m) Contour - Coastwide,35,15.28,N,121,04.51,W,35.2547,-121.0752,
222,200-fm (366-m) Contour - Coastwide,35,07.08,N,121,00.36,W,35.1180,-121.0060,
223,200-fm (366-m) Contour - Coastwide,34,57.46,N,120,58.29,W,34.9577,-120.9715,
224,200-fm (366-m) Contour - Coastwide,34,44.25,N,120,58.35,W,34.7375,-120.9725,
225,200-fm (366-m) Contour - Coastwide,34,32.30,N,120,50.28,W,34.5383,-120.8380,
226,200-fm (366-m) Contour - Coastwide,34,27.00,N,120,42.61,W,34.4500,-120.7102,
227,200-fm (366-m) Contour - Coastwide,34,19.08,N,120,31.27,W,34.3180,-120.5212,
228,200-fm (366-m) Contour - Coastwide,34,17.72,N,120,19.32,W,34.2953,-120.3220,
229,200-fm (366-m) Contour - Coastwide,34,22.45,N,120,12.87,W,34.3742,-120.2145,
230,200-fm (366-m) Contour - Coastwide,34,21.36,N,119,54.94,W,34.3560,-119.9157,
231,200-fm (366-m) Contour - Coastwide,34,09.95,N,119,46.24,W,34.1658,-119.7707,
232,200-fm (366-m) Contour - Coastwide,34,09.08,N,119,57.59,W,34.1513,-119.9598,
233,200-fm (366-m) Contour - Coastwide,34,07.53,N,120,06.41,W,34.1255,-120.1068,
234,200-fm (366-m) Contour - Coastwide,34,10.54,N,120,19.13,W,34.1757,-120.3188,
235,200-fm (366-m) Contour - Coastwide,34,14.68,N,120,29.54,W,34.2447,-120.4923,
236,200-fm (366-m) Contour - Coastwide,34,09.51,N,120,38.38,W,34.1585,-120.6397,
237,200-fm (366-m) Contour - Coastwide,34,03.06,N,120,35.60,W,34.0510,-120.5933,
238,200-fm (366-m) Contour - Coastwide,33,56.39,N,120,28.53,W,33.9398,-120.4755,
239,200-fm (366-m) Contour - Coastwide,33,50.25,N,120,09.49,W,33.8375,-120.1582,
240,200-fm (366-m) Contour - Coastwide,33,37.96,N,120,00.14,W,33.6327,-120.0023,
241,200-fm (366-m) Contour - Coastwide,33,34.52,N,119,51.90,W,33.5753,-119.8650,
242,200-fm (366-m) Contour - Coastwide,33,35.51,N,119,48.55,W,33.5918,-119.8092,
243,200-fm (366-m) Contour - Coastwide,33,42.76,N,119,47.83,W,33.7127,-119.7972,
244,200-fm (366-m) Contour - Coastwide,33,53.62,N,119,53.34,W,33.8937,-119.8890,
245,200-fm (366-m) Contour - Coastwide,33,57.61,N,119,31.32,W,33.9602,-119.5220,
246,200-fm (366-m) Contour - Coastwide,33,56.34,N,119,26.46,W,33.9390,-119.4410,
247,200-fm (366-m) Contour - Coastwide,33,57.79,N,119,26.91,W,33.9632,-119.4485,
248,200-fm (366-m) Contour - Coastwide,33,58.88,N,119,20.12,W,33.9813,-119.3353,
249,200-fm (366-m) Contour - Coastwide,34,02.65,N,119,15.17,W,34.0442,-119.2528,
250,200-fm (366-m) Contour - Coastwide,33,59.02,N,119,03.05,W,33.9837,-119.0508,
251,200-fm (366-m) Contour - Coastwide,33,57.61,N,118,42.13,W,33.9602,-118.7022,
252,200-fm (366-m) Contour - Coastwide,33,50.76,N,118,38.03,W,33.8460,-118.6338,
253,200-fm (366-m) Contour - Coastwide,33,39.41,N,118,18.74,W,33.6568,-118.3123,
254,200-fm (366-m) Contour - Coastwide,33,35.51,N,118,18.08,W,33.5918,-118.3013,
255,200-fm (366-m) Contour - Coastwide,33,30.68,N,118,10.40,W,33.5113,-118.1733,
256,200-fm (366-m) Contour - Coastwide,33,32.49,N,117,51.90,W,33.5415,-117.8650,
257,200-fm (366-m) Contour - Coastwide,32,58.87,N,117,20.41,W,32.9812,-117.3402,
258,200-fm (366-m) Contour - Coastwide,32,35.53,N,117,29.72,W,32.5922,-117.4953,
1,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,32.06,N,118,44.52,W,33.5343,-118.7420,
2,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,31.36,N,118,35.28,W,33.5227,-118.5880,
3,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,30.10,N,118,30.82,W,33.5017,-118.5137,
4,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,27.91,N,118,26.83,W,33.4652,-118.4472,
5,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,26.27,N,118,21.35,W,33.4378,-118.3558,
6,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,21.34,N,118,15.24,W,33.3557,-118.2540,
7,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,13.66,N,118,08.98,W,33.2277,-118.1497,
8,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,17.15,N,118,28.35,W,33.2858,-118.4725,
9,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,20.94,N,118,34.34,W,33.3490,-118.5723,
10,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,23.32,N,118,32.60,W,33.3887,-118.5433,
11,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,28.68,N,118,44.93,W,33.4780,-118.7488,
12,200-fm (366-m) Contour - Channel Islands - Southern - Santa Catalina Island,33,32.06,N,118,44.52,W,33.5343,-118.7420,
1,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,33,05.89,N,118,39.45,W,33.0982,-118.6575,
2,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,33,02.68,N,118,33.14,W,33.0447,-118.5523,
3,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,32,57.32,N,118,29.12,W,32.9553,-118.4853,
4,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,32,47.51,N,118,17.88,W,32.7918,-118.2980,
5,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,32,41.22,N,118,23.78,W,32.6870,-118.3963,
6,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,32,46.83,N,118,32.10,W,32.7805,-118.5350,
7,200-fm (366-m) Contour - Channel Islands - Southern - San Clemente Island,33,01.61,N,118,40.64,W,33.0268,-118.6773,
